" Defektu tankis Ndef",270," [i kvadratini mikrometra]"
4.307090553379383e-7,6.693107836110759e-7,5.e-10
7.478114419842294e-7,5.281527184347204e-7,5.e-10
1.3078953200373895e-6,7.963451699359598e-7,5.e-10
7.081384511192922e-7,1.1672512430581252e-6,5.e-10
1.3047335799654095e-6,7.935322905685251e-7,5.e-10
1.0593017932256794e-6,1.378425580808854e-6,5.e-10
5.150776365252932e-7,1.3127108714647192e-6,5.e-10
8.285399327758622e-7,1.4261584462239348e-6,5.e-10
1.2957977185634257e-6,2.62987957066071e-7,5.e-10
1.2956363241553145e-6,2.6447924907135715e-7,5.e-10
4.2801978229350443e-7,6.706066639208914e-7,5.e-10
1.3626131926241264e-6,1.0657871573207986e-6,5.e-10
1.3660945415802016e-6,1.0634407764805887e-6,5.e-10
1.303449182261635e-6,7.927574857295246e-7,5.e-10
1.584108415815338e-6,9.612262552027984e-7,5.e-10
1.1715564886184965e-6,1.0156787071263958e-6,5.e-10
1.3418776315121113e-7,8.540326918463211e-7,5.e-10
6.48275277789208e-7,1.9553836194564177e-7,5.e-10
1.582557214355421e-6,9.653768085463522e-7,5.e-10
8.293511178722181e-7,1.4248967098253753e-6,5.e-10
1.2941497236819944e-6,2.6467929664751026e-7,5.e-10
1.0142612540072957e-6,8.529292954360313e-7,5.e-10
7.075504794736119e-7,1.1658712831515059e-6,5.e-10
1.1720101144435943e-6,1.017108470607117e-6,5.e-10
1.224990315268701e-6,1.5565260471965453e-6,5.e-10
2.1889712773248285e-7,1.077416314680735e-6,5.e-10
1.3077943064321042e-6,1.3554523305782684e-6,5.e-10
7.493110696079372e-7,5.281861398382268e-7,5.e-10
9.537777889457093e-7,2.1284113240163255e-7,5.e-10
1.01854087758654e-6,1.1532615083605023e-6,5.e-10
9.507826334510083e-7,2.1276926332441716e-7,5.e-10
1.0604006700973274e-6,1.3794465948248978e-6,5.e-10
3.9142534604070206e-7,9.788142472715907e-7,5.e-10
7.502285870476544e-7,5.293727997506765e-7,5.e-10
4.592737661673294e-7,4.637198184212549e-7,5.e-10
5.136117270816715e-7,1.3130288486700353e-6,5.e-10
7.512608264370396e-7,5.30461138780116e-7,5.e-10
4.560786018834022e-7,4.6082229687307983e-7,5.e-10
1.0561154484838458e-6,1.3760225687015192e-6,5.e-10
4.3212838388390726e-7,6.688254935137139e-7,5.e-10
7.072744136397972e-7,1.1684773911870346e-6,5.e-10
6.51694021204929e-7,1.9591808341759175e-7,5.e-10
1.3522349308689728e-7,8.551177095882606e-7,5.e-10
1.3637579433052683e-6,1.0628225290594724e-6,5.e-10
1.1511987660914944e-6,6.660785368916914e-7,5.e-10
7.070371382128206e-7,1.1644618574706099e-6,5.e-10
2.6674331034936356e-7,5.495722062668132e-7,5.e-10
1.5839840097326353e-6,9.59731423062862e-7,5.e-10
1.0001524044863863e-6,4.269215881440274e-7,5.e-10
2.217535081816883e-7,1.0823286085238209e-6,5.e-10
1.0140985521220951e-6,8.514381455117941e-7,5.e-10
1.0148348567312893e-6,8.543152896333595e-7,5.e-10
4.602867593430978e-7,4.6482609362474035e-7,5.e-10
4.3687075362596375e-7,2.1949049634968994e-7,5.e-10
9.500068947703635e-7,2.1405309723086748e-7,5.e-10
1.3205108536472888e-6,5.224403456486849e-7,5.e-10
8.273763814910244e-7,1.4271050973780315e-6,5.e-10
6.52001266010179e-7,1.9738627980419907e-7,5.e-10
4.2853740040656845e-7,6.720145245279928e-7,5.e-10
7.082375548168942e-7,1.1635624132107112e-6,5.e-10
7.510176393343591e-7,5.31941294188541e-7,5.e-10
1.0154076424296577e-6,1.1514290916210694e-6,5.e-10
6.116337239900989e-7,1.5462118960938702e-6,5.e-10
9.967352406058944e-7,4.2469577620564516e-7,5.e-10
1.327396318111956e-7,8.536416475750873e-7,5.e-10
1.1520152320620055e-6,6.648202112903473e-7,5.e-10
6.10904569247679e-7,1.5449010439429367e-6,5.e-10
7.501281049155921e-7,5.269281838350035e-7,5.e-10
1.0009958894325514e-6,4.256812119327137e-7,5.e-10
2.668637012553803e-7,5.473770788458849e-7,5.e-10
1.0546316054944136e-6,1.3758030009836898e-6,5.e-10
4.336232149743998e-7,6.689499122056256e-7,5.e-10
1.302511566958643e-6,7.91586640930418e-7,5.e-10
7.52710101920077e-7,5.300743564456345e-7,5.e-10
1.3469304773451943e-7,8.526203577888577e-7,5.e-10
1.2931657392336065e-6,2.658114514979309e-7,5.e-10
1.319466279710159e-6,5.244968895838906e-7,5.e-10
4.5952975433649823e-7,4.661210621262813e-7,5.e-10
1.016320430169956e-6,8.541077527491005e-7,5.e-10
4.355989399527786e-7,2.2028578873661393e-7,5.e-10
1.0136333968392836e-6,8.552133398145307e-7,5.e-10
6.113074076505299e-7,1.5434561490605357e-6,5.e-10
1.0614865673094266e-6,1.3754210707432974e-6,5.e-10
1.0122440835008884e-6,8.55778855904273e-7,5.e-10
4.35001170076611e-7,6.683572573851017e-7,5.e-10
8.629058803574011e-7,1.021327389250019e-6,5.e-10
1.1497474765872086e-6,6.65699381547869e-7,5.e-10
1.151519639884166e-6,6.675438150254176e-7,5.e-10
6.523272270660262e-7,1.9885043464234666e-7,5.e-10
9.959070118634728e-7,4.234451614967012e-7,5.e-10
1.5826063389762768e-6,9.591381075590408e-7,5.e-10
6.126944819760584e-7,1.5428851632328133e-6,5.e-10
1.0198431016283133e-6,1.1540059628890177e-6,5.e-10
1.1700600032645537e-6,1.015781330639466e-6,5.e-10
5.121739672179683e-7,1.3126012430406007e-6,5.e-10
1.350315095881456e-7,8.566053729696098e-7,5.e-10
1.3022557697728142e-6,7.901086125816634e-7,5.e-10
1.012213999527881e-6,8.57278554192119e-7,5.e-10
1.0144579632890187e-6,1.1537380300459066e-6,5.e-10
1.2236322800491915e-6,1.5558890696909985e-6,5.e-10
9.543928149653936e-7,2.1420924898844495e-7,5.e-10
1.3619906346936058e-6,1.0671518630118346e-6,5.e-10
8.285466152008618e-7,1.4236307021430209e-6,5.e-10
1.3628722575899055e-6,1.0616119255679848e-6,5.e-10
3.9435640456613435e-7,9.798275303533813e-7,5.e-10
8.617031278678896e-7,1.0204310709756465e-6,5.e-10
7.067640195888992e-7,1.169887886813688e-6,5.e-10
4.614819159299762e-7,4.639196716850009e-7,5.e-10
1.0024485133784743e-6,4.2605522218889875e-7,5.e-10
1.301372390785653e-6,7.888963248414623e-7,5.e-10
1.2949334757343037e-6,2.617619536679063e-7,5.e-10
7.506985024630294e-7,5.255408674911666e-7,5.e-10
4.2877157097667496e-7,6.734961331619094e-7,5.e-10
1.0129611226546727e-6,1.1538353342871828e-6,5.e-10
2.232508853905844e-7,1.082417273591793e-6,5.e-10
6.53770287769921e-7,1.9925979488085846e-7,5.e-10
1.0114691892807888e-6,1.1536799804720014e-6,5.e-10
9.964023914813703e-7,4.2202932286388605e-7,5.e-10
2.2120589991106478e-7,1.0837250773498046e-6,5.e-10
1.2931017618561173e-6,2.673100865085888e-7,5.e-10
7.504890647889888e-7,5.333450779859922e-7,5.e-10
8.603297343686433e-7,1.019827920665833e-6,5.e-10
1.003698731006966e-6,4.26884050205684e-7,5.e-10
6.545904905756815e-7,2.0051568793260402e-7,5.e-10
8.269304533410316e-7,1.428537280356929e-6,5.e-10
1.3078782533120037e-6,7.978450728417789e-7,5.e-10
9.48572534696637e-7,2.1361422232967209e-7,5.e-10
3.9580631022452123e-7,9.794431170578548e-7,5.e-10
4.545949893314475e-7,4.606011774580974e-7,5.e-10
1.2235707802149093e-6,1.5543903309644745e-6,5.e-10
5.107585996618852e-7,1.3121045190919256e-6,5.e-10
4.543682428705465e-7,4.5911841448227527e-7,5.e-10
3.968800265958559e-7,9.804905582991318e-7,5.e-10
4.626702947351046e-7,4.6300438166783605e-7,5.e-10
1.3000642535558756e-6,7.881623105445512e-7,5.e-10
7.497684935630033e-7,5.346606680088646e-7,5.e-10
1.3039623418804245e-6,1.3557000285384871e-6,5.e-10
1.011008239417851e-6,1.1551073995498678e-6,5.e-10
1.0133528654380502e-6,8.501366266416896e-7,5.e-10
8.591935211065031e-7,1.0188486252952035e-6,5.e-10
7.490502134821748e-7,5.359775103401576e-7,5.e-10
9.546272532397614e-7,2.1160484343333637e-7,5.e-10
9.560746612727056e-7,2.112111303573928e-7,5.e-10
1.0051690204585457e-6,4.271811174178998e-7,5.e-10
1.2916860821791718e-6,2.65565250358085e-7,5.e-10
7.463565650567623e-7,5.277875703470575e-7,5.e-10
4.534976997682733e-7,4.578968766371454e-7,5.e-10
1.0617082746037743e-6,1.373937545928664e-6,5.e-10
5.176770585513236e-7,1.3101811033641095e-6,5.e-10
8.259419847609201e-7,1.4266663422975298e-6,5.e-10
3.9018835979666896e-7,9.81073273486256e-7,5.e-10
5.15818156224382e-7,1.3140153370929598e-6,5.e-10
5.099630479446468e-7,1.3108328676203349e-6,5.e-10
4.381367560525472e-7,2.2029500729174406e-7,5.e-10
1.2902374378132394e-6,2.659543897946013e-7,5.e-10
8.281809182539393e-7,1.422175963079473e-6,5.e-10
2.6897212436147717e-7,5.475668688917256e-7,5.e-10
7.077854203684174e-7,1.1621321774117954e-6,5.e-10
1.302674888388282e-6,1.3549303120286149e-6,5.e-10
4.291997812279622e-7,6.749337130660166e-7,5.e-10
4.381798365115739e-7,2.217943885221355e-7,5.e-10
6.552803306723847e-7,2.018476491336082e-7,5.e-10
7.451291431094636e-7,5.269253433680728e-7,5.e-10
7.073797057975761e-7,1.1712557064262265e-6,5.e-10
4.639237058653335e-7,4.6218039104979586e-7,5.e-10
1.021202076275806e-6,1.153370992096404e-6,5.e-10
7.701958670598113e-7,8.092789993634097e-7,5.e-10
7.08799507437468e-7,1.1717396106557598e-6,5.e-10
8.282872276285256e-7,1.4206797350497677e-6,5.e-10
3.973595049402753e-7,9.819118607008864e-7,5.e-10
3.9088784149269856e-7,9.774138584467013e-7,5.e-10
6.101866898747434e-7,1.542459157753133e-6,5.e-10
1.1530211659388389e-6,6.637075132021673e-7,5.e-10
7.701482766889698e-7,8.10778244225533e-7,5.e-10
1.582941358800822e-6,9.576759989046783e-7,5.e-10
6.567761193599247e-7,2.0173532726473453e-7,5.e-10
8.622984750464056e-7,1.022698906216073e-6,5.e-10
9.471251116821624e-7,2.1400788032485236e-7,5.e-10
8.244441552264391e-7,1.426747006326914e-6,5.e-10
1.2992359636236563e-6,7.869117363611521e-7,5.e-10
1.152767392711234e-6,6.622291360009934e-7,5.e-10
1.0106524145829934e-6,1.1565645847429365e-6,5.e-10
1.0224799438710264e-6,1.1541565202048038e-6,5.e-10
2.652487520729631e-7,5.49699860324496e-7,5.e-10
2.2090531493657405e-7,1.0851946516667788e-6,5.e-10
6.095555256543278e-7,1.5410984109997408e-6,5.e-10
1.3606478964364425e-6,1.0678204839603175e-6,5.e-10
1.3210689449230338e-6,5.210480331378106e-7,5.e-10
4.5988854289084777e-7,4.6757752042409416e-7,5.e-10
6.080967838461704e-7,1.5407490224808493e-6,5.e-10
1.1519090617929205e-6,6.609989864025025e-7,5.e-10
1.0537509074306052e-6,1.3745887642191317e-6,5.e-10
1.3675116847759712e-6,1.0629491412879064e-6,5.e-10
7.692453727657727e-7,8.119760607830555e-7,5.e-10
4.3898892137405837e-7,2.230574727177846e-7,5.e-10
6.135031487286753e-7,1.5416218113090756e-6,5.e-10
1.5818168101601513e-6,9.666813397370973e-7,5.e-10
1.0535638764239444e-6,1.373100470094119e-6,5.e-10
5.189733086601745e-7,1.309426295007436e-6,5.e-10
9.57423884604608e-7,2.1186656639595806e-7,5.e-10
1.2943854226616082e-6,2.603656593473889e-7,5.e-10
3.9878525526973354e-7,9.814457748739727e-7,5.e-10
7.7020582151162e-7,8.077790323941436e-7,5.e-10
7.686327871234387e-7,8.133452718079915e-7,5.e-10
1.2225516593957245e-6,1.5532896980756762e-6,5.e-10
1.5376449146655277e-6,6.670097153891909e-7,5.e-10
7.67163823043764e-7,8.13648824987229e-7,5.e-10
7.70189684836494e-7,8.06279119194083e-7,5.e-10
7.715822922980574e-7,8.057217643179062e-7,5.e-10
7.071836307136053e-7,1.160758187160243e-6,5.e-10
9.588417883434088e-7,2.1137712897657262e-7,5.e-10
4.3893353138862313e-7,2.1902412214200744e-7,5.e-10
2.638480133186021e-7,5.502364522942747e-7,5.e-10
1.0119729361923168e-6,8.495485830406108e-7,5.e-10
7.730184672556284e-7,8.052888653790693e-7,5.e-10
9.966142424443674e-7,4.2054435849748623e-7,5.e-10
1.0091580865238937e-6,1.156694906083427e-6,5.e-10
7.076226900942991e-7,1.1593238835451652e-6,5.e-10
1.3619598715418718e-6,1.060421315766516e-6,5.e-10
1.006401124236881e-6,4.263255940228884e-7,5.e-10
7.057242459722841e-7,1.1604114939575424e-6,5.e-10
4.2934570981023446e-7,6.7642659780667e-7,5.e-10
7.085214706574838e-7,1.158122969934933e-6,5.e-10
2.7047173770045004e-7,5.475328125622909e-7,5.e-10
1.2887592981793637e-6,2.662095431264755e-7,5.e-10
7.437056646140709e-7,5.264523645385729e-7,5.e-10
6.469504531496461e-7,1.96241810361952e-7,5.e-10
1.0231706705466186e-6,1.1554880218606889e-6,5.e-10
8.232881680506234e-7,1.427702879566078e-6,5.e-10
4.265202043382225e-7,6.706422441967811e-7,5.e-10
1.0077715523613513e-6,1.157267202349449e-6,5.e-10
1.3205782013999195e-6,5.255036815960959e-7,5.e-10
1.2873907413826638e-6,2.6559549728599916e-7,5.e-10
7.745183906036753e-7,8.053040294808849e-7,5.e-10
9.458497723678537e-7,2.1321825406301787e-7,5.e-10
1.5371156521420859e-6,6.656061908324838e-7,5.e-10
3.9635358411399036e-7,9.78046517154552e-7,5.e-10
4.39614952410879e-7,2.2442058868531534e-7,5.e-10
1.3210183910430124e-6,5.269376387356624e-7,5.e-10
4.361934275252533e-7,6.674470254497375e-7,5.e-10
6.14924656406293e-7,1.541142941887966e-6,5.e-10
4.302255247366094e-7,6.776414746297792e-7,5.e-10
1.5366232987242744e-6,6.693163294750516e-7,5.e-10
7.75815022210051e-7,8.060581823018357e-7,5.e-10
1.1697755174487073e-6,1.0143085550894983e-6,5.e-10
4.0027807933752595e-7,9.812992269206617e-7,5.e-10
1.354109664141801e-7,8.513033183933216e-7,5.e-10
1.3479879977362325e-7,8.499339199837311e-7,5.e-10
8.628247418652738e-7,1.024103556790187e-6,5.e-10
1.3629262647583428e-6,1.0683242948358483e-6,5.e-10
1.3212951980439158e-6,5.195651948036381e-7,5.e-10
4.30582544852447e-7,6.790983674319055e-7,5.e-10
1.3033890936997521e-6,1.3570861694127693e-6,5.e-10
6.07527338146296e-7,1.5393613151648438e-6,5.e-10
4.375525317398328e-7,6.668123320324782e-7,5.e-10
1.3592792453070279e-6,1.0684343195131752e-6,5.e-10
6.582597411984378e-7,2.0195638436208088e-7,5.e-10
2.2181481694496809e-7,1.0863874660264875e-6,5.e-10
7.539882634630572e-7,5.30859406170204e-7,5.e-10
8.218392413108641e-7,1.427314792845344e-6,5.e-10
7.553152514836972e-7,5.315587650144877e-7,5.e-10
1.368984993860451e-6,1.063230850963973e-6,5.e-10
1.3018902251684515e-6,1.3536519131740136e-6,5.e-10
7.499858373118276e-7,5.371499471398981e-7,5.e-10
1.0058498162479268e-6,4.285177239767499e-7,5.e-10
4.522876012935803e-7,4.57010501049967e-7,5.e-10
9.444101082706734e-7,2.1279710410481999e-7,5.e-10
6.484260040232651e-7,1.9309446819608386e-7,5.e-10
1.369085764824381e-7,8.512186774844639e-7,5.e-10
6.060306789763421e-7,1.539261258535914e-6,5.e-10
1.0108466071417343e-6,8.578951886562127e-7,5.e-10
3.9715818892200387e-7,9.833982899325644e-7,5.e-10
1.3704846809140358e-6,1.0632002120783874e-6,5.e-10
1.2861444509243026e-6,2.6643021885239004e-7,5.e-10
1.0611245856908896e-6,1.3807603475464542e-6,5.e-10
2.628937220618111e-7,5.513937457735669e-7,5.e-10
8.290468158509735e-7,1.4193862800902432e-6,5.e-10
8.284443515131276e-7,1.4180125855384508e-6,5.e-10
1.1694156273980134e-6,1.0128523685796681e-6,5.e-10
6.59512565996555e-7,2.0113150253707643e-7,5.e-10
1.2846765491590807e-6,2.6612156952441724e-7,5.e-10
8.626060568878151e-7,1.0255875301324792e-6,5.e-10
1.1508182709878086e-6,6.599693382006961e-7,5.e-10
7.047335370701167e-7,1.159285218737551e-6,5.e-10
1.0058653002287005e-6,4.300176440567339e-7,5.e-10
1.371945044802324e-6,1.0628576667328008e-6,5.e-10
6.159398056463346e-7,1.5400386448172268e-6,5.e-10
6.173334017438774e-7,1.5405935231074072e-6,5.e-10
1.3796522074791356e-7,8.501540165542904e-7,5.e-10
9.95247754338469e-7,4.281619533862312e-7,5.e-10
1.3577810916089996e-6,1.0685087204344314e-6,5.e-10
1.0063726844239995e-6,4.3142922518382535e-7,5.e-10
1.3068442698629134e-6,7.989317550524584e-7,5.e-10
1.0145472995024802e-6,8.49229252812593e-7,5.e-10
7.500595413921323e-7,5.386481352818038e-7,5.e-10
1.168891921912823e-6,1.0167223864060064e-6,5.e-10
6.454658278260562e-7,1.964560243870665e-7,5.e-10
7.487114706375417e-7,5.393059386267461e-7,5.e-10
5.098274305374087e-7,1.3132804970090745e-6,5.e-10
9.603190217027456e-7,2.1163747797707573e-7,5.e-10
8.624197079879586e-7,1.0270759098177483e-6,5.e-10
4.3734614566478447e-7,6.653265982783936e-7,5.e-10
1.2835695825449612e-6,2.6510933194596796e-7,5.e-10
1.3093264538815322e-6,7.958958861501972e-7,5.e-10
1.0244700671531294e-6,1.1562374005760182e-6,5.e-10
9.946777857597396e-7,4.295494460237832e-7,5.e-10
7.423316148764134e-7,5.258507107191357e-7,5.e-10
4.3635867515075597e-7,2.180806113773504e-7,5.e-10
2.1948955795211874e-7,1.0856902645812254e-6,5.e-10
1.537452001351931e-6,6.705666302208385e-7,5.e-10
7.51825044537108e-7,5.245504620411963e-7,5.e-10
1.0259642707334985e-6,1.1561056596924184e-6,5.e-10
7.769681990268105e-7,8.05098920487059e-7,5.e-10
6.181244243528454e-7,1.5393190493995177e-6,5.e-10
1.027349858201388e-6,1.156680244210856e-6,5.e-10
7.710616684636454e-7,8.043150124481572e-7,5.e-10
1.0078917385520074e-6,4.261580560763209e-7,5.e-10
9.61675868338665e-7,2.1099797253801026e-7,5.e-10
3.9774996814622903e-7,9.847766212968508e-7,5.e-10
5.085238046700128e-7,1.3140224940426645e-6,5.e-10
4.293159053992465e-7,6.799018750520285e-7,5.e-10
7.657707907027703e-7,8.130925328904439e-7,5.e-10
1.0098968885815216e-6,8.590562376028068e-7,5.e-10
1.3733766038188682e-6,1.0624097395264933e-6,5.e-10
1.2822549922028572e-6,2.658317253515624e-7,5.e-10
1.1503225709715268e-6,6.585536117109185e-7,5.e-10
1.2928747135088567e-6,2.687928032880198e-7,5.e-10
8.613571554710444e-7,1.028134674262183e-6,5.e-10
1.5367294752470413e-6,6.718811476333335e-7,5.e-10
1.3621461139148637e-7,8.575274738984303e-7,5.e-10
1.221517844164079e-6,1.5522028558300777e-6,5.e-10
6.188847765688398e-7,1.5380260434027674e-6,5.e-10
1.313003099413028e-7,8.532193295020093e-7,5.e-10
1.3578627147099007e-6,1.0700064980111762e-6,5.e-10
9.939604960258345e-7,4.3086682806314543e-7,5.e-10
4.643804876700609e-7,4.607516327137327e-7,5.e-10
1.2977920963614309e-6,7.873182426084269e-7,5.e-10
4.371993242653198e-7,6.638338010796225e-7,5.e-10
1.0091779824927614e-6,4.2538632003020585e-7,5.e-10
1.5356909874215717e-6,6.651367971447096e-7,5.e-10
5.086004941366961e-7,1.310205613987074e-6,5.e-10
8.28981910174634e-7,1.416612217484888e-6,5.e-10
1.5839404877542553e-6,9.56557186438529e-7,5.e-10
4.3798474018561345e-7,6.625558645271483e-7,5.e-10
9.430418896642726e-7,2.1218230507660133e-7,5.e-10
1.3071808408451726e-6,8.00393507416541e-7,5.e-10
7.525284270113453e-7,5.23225602390163e-7,5.e-10
1.2965646018671693e-6,7.881803663040515e-7,5.e-10
7.034428001832055e-7,1.1585210209301955e-6,5.e-10
4.658559524541147e-7,4.6048144079857376e-7,5.e-10
3.9786267352440953e-7,9.862723811364406e-7,5.e-10
6.606227030420179e-7,2.0214026204275204e-7,5.e-10
5.075013544457195e-7,1.3151200347201988e-6,5.e-10
4.390469733855813e-7,6.669413443088417e-7,5.e-10
1.3742533960778885e-6,1.0636267996460117e-6,5.e-10
1.169607141598871e-6,1.0113646447105076e-6,5.e-10
1.0287207108460976e-6,1.1572891473447719e-6,5.e-10
4.015929112935894e-7,9.805772733713842e-7,5.e-10
1.295549294760222e-6,7.870762143767414e-7,5.e-10
1.1502002555427308e-6,6.570586070500967e-7,5.e-10
4.6729145070826975e-7,4.609165784346361e-7,5.e-10
8.279927694319964e-7,1.429596282020231e-6,5.e-10
5.068411456803953e-7,1.316466929068761e-6,5.e-10
5.201265358172577e-7,1.3084670937125216e-6,5.e-10
1.148714160316542e-6,6.568548400785351e-7,5.e-10
8.203536615640254e-7,1.4271073011207312e-6,5.e-10
1.322335734927825e-6,5.184847860878157e-7,5.e-10
1.015310210052458e-6,8.479377546543548e-7,5.e-10
4.2882788847352003e-7,6.813202683261963e-7,5.e-10
6.04970604718231e-7,1.538200012773948e-6,5.e-10
1.3756924488737688e-6,1.0640500336837132e-6,5.e-10
7.481452334722525e-7,5.406949582351912e-7,5.e-10
1.0065276087678995e-6,1.1581054173196747e-6,5.e-10
7.670125797634722e-7,8.151411806653991e-7,5.e-10
4.6824467134299474e-7,4.620747539055966e-7,5.e-10
1.580327073517351e-6,9.66856510325663e-7,5.e-10
1.0101191837638843e-6,4.2421835591807025e-7,5.e-10
1.0523512616861636e-6,1.3751282007678256e-6,5.e-10
6.607592093573661e-7,2.036340378043274e-7,5.e-10
3.9766772178255567e-7,9.877596584536711e-7,5.e-10
1.172456643658824e-6,1.0185404662984325e-6,5.e-10
2.17993694799848e-7,1.085801590362959e-6,5.e-10
4.396108122631982e-7,2.2592058297169684e-7,5.e-10
2.673627389425144e-7,5.509383351838584e-7,5.e-10
1.2210707076778629e-6,1.5507710496411353e-6,5.e-10
1.5830390732616939e-6,9.553582486117005e-7,5.e-10
8.291793045302158e-7,1.4151252623852348e-6,5.e-10
5.073537330821078e-7,1.3093715954784293e-6,5.e-10
7.781100932966732e-7,8.060715856280272e-7,5.e-10
1.3180063137417006e-6,5.248411269597571e-7,5.e-10
5.061242001489787e-7,1.3177844984616137e-6,5.e-10
3.986218052692274e-7,9.88917123226552e-7,5.e-10
1.0050345829041132e-6,1.1582498948960147e-6,5.e-10
7.03116399271518e-7,1.1570569640853806e-6,5.e-10
7.709098904307426e-7,8.028227110614635e-7,5.e-10
1.3924673526988018e-7,8.493744522336672e-7,5.e-10
1.1482770145278099e-6,6.659955931814517e-7,5.e-10
5.057679537112842e-7,1.3192415806403633e-6,5.e-10
1.300404796792449e-6,1.3538604857986938e-6,5.e-10
1.4074614778052001e-7,8.493324745856064e-7,5.e-10
2.71437560195443e-7,5.463851249270149e-7,5.e-10
6.622499281216346e-7,2.038006438242001e-7,5.e-10
4.4047037379043024e-7,6.674145580950695e-7,5.e-10
1.1505911700287832e-6,6.556104406699477e-7,5.e-10
8.285812408004314e-7,1.413749646241423e-6,5.e-10
4.5269566588559886e-7,4.555670734318507e-7,5.e-10
9.631744813646034e-7,2.1106246283562897e-7,5.e-10
1.0614314511800836e-6,1.3822286232601884e-6,5.e-10
1.2989107900934014e-6,1.3539944409523893e-6,5.e-10
4.279022553506729e-7,6.825006086677454e-7,5.e-10
9.936170887102204e-7,4.3232698949791317e-7,5.e-10
8.287657893496927e-7,1.4122610422534646e-6,5.e-10
1.293978577008587e-6,2.589218876844804e-7,5.e-10
1.3582282700881446e-6,1.0714612726553862e-6,5.e-10
4.5208781069554943e-7,4.541957557925235e-7,5.e-10
6.446929063917385e-7,1.977415563611427e-7,5.e-10
4.2849301006109136e-7,6.838793794507686e-7,5.e-10
3.894862579126645e-7,9.768794770583848e-7,5.e-10
1.010416593684616e-6,8.604633291441847e-7,5.e-10
4.4110700052599754e-7,2.242663407609495e-7,5.e-10
1.5357242052769412e-6,6.729944455661508e-7,5.e-10
1.31653909199125e-6,5.245292610670977e-7,5.e-10
1.5341920784830764e-6,6.651939984917084e-7,5.e-10
1.0166808989469806e-6,8.473284829953779e-7,5.e-10
1.017235832050406e-6,8.459349087236856e-7,5.e-10
1.0074066167591765e-6,4.325159560273537e-7,5.e-10
1.3213735987569814e-6,5.28394974482818e-7,5.e-10
3.9953329677819534e-7,9.90108417996573e-7,5.e-10
8.281972078259388e-7,1.4108729806370924e-6,5.e-10
8.290886122097229e-7,1.430620551812085e-6,5.e-10
5.061143410614457e-7,1.3085266650557796e-6,5.e-10
7.526564516854895e-7,5.21731075815354e-7,5.e-10
1.5346185975367232e-6,6.740081671870949e-7,5.e-10
1.5356390391306182e-6,6.751075756432423e-7,5.e-10
7.70553342627773e-7,8.013657025974533e-7,5.e-10
7.472054776960761e-7,5.418640857223125e-7,5.e-10
1.2976892825066739e-6,1.3531238553933732e-6,5.e-10
1.06320708848945e-6,1.3739971859832083e-6,5.e-10
